facility_id,facility_name,facility_type,address,city,state,zip,esd_procedure,created_at
HSOP101610,Advocate Christ Medical Center Libertyville Illinois,Hospital/Clinic,755 S Milwaukee Ave,Libertyville,Illinois,60048,No,
HSOP101611,Green Mountain Gastroenterology Berlin Vermont,Hospital/Clinic,195 Hospital Loop,Berlin,Vermont,5602,No,
HSOP101612,"Braselton Endoscopy Center, Llc Gainesville Georgia",Hospital/Clinic,2324 Limestone Overlook,Gainesville,Georgia,30501,No,
HSOP101613,Grand Strand Regional Medical Center Myrtle Beach South Carolina,Hospital/Clinic,7900 N Kings Hwy Ste A,Myrtle Beach,South Carolina,29572,No,
HSOP101614,University of Virginia Medical Center Charlottesville Virginia,Hospital/Clinic,Lee St Fl 1,Charlottesville,Virginia,22908,No,
HSOP101615,Surgery Clinic Of Philadelphia Philadelphia Mississippi,Hospital/Clinic,1003 Holland Ave,Philadelphia,Mississippi,39350,No,
HSOP101616,Westchester Gastroenterology White Plains New York,Hospital/Clinic,210 Westchester Ave,White Plains,New York,10604,No,
HSOP101617,St. Peter's Health Gastroenterology And Hepatology Helena Montana,Hospital/Clinic,2550 E Broadway St,Helena,Montana,59601,No,
HSOP101618,Grant Pass Clinic Grants Pass Oregon,Hospital/Clinic,495 Ramsey Ave,Grants Pass,Oregon,97527,No,
HSOP101619,Coshocton Regional Medical Center Zanesville Ohio,Hospital/Clinic,999 Garden Rd,Zanesville,Ohio,43701,No,
HSOP101620,Towson Integrative Health - Alterwood Healthcare Baltimore Maryland,Hospital/Clinic,7505 Osler Dr,Baltimore,Maryland,21204,No,
HSOP101621,St. Francis Hospital Tulsa Oklahoma,Hospital/Clinic,6160 S Yale Ave # 1,Tulsa,Oklahoma,74136,No,
HSOP101622,Rocky Mountain Gstrntrlgy Lakewood Colorado,Hospital/Clinic,7000 W Colfax Ave,Lakewood,Colorado,80214,No,
HSOP101623,Endeavor Health Elmhurst Hospital Boca Raton Florida,Hospital/Clinic,670 Glades Rd,Boca Raton,Florida,33431,No,
HSOP101624,Lahey Hospital & Medical Center Burlington Massachusetts,Hospital/Clinic,Lahey Clinic,Burlington,Massachusetts,1805,No,
HSOP101625,DeKalb Medical Center Decatur Georgia,Hospital/Clinic,2675 N Decatur Rd Ste 506,Decatur,Georgia,30033,No,
HSOP101627,Harbor Regional Health Community Hospital Aberdeen Washington,Hospital/Clinic,1006 N H St Fl 5,Aberdeen,Washington,98520,No,
HSOP101629,Community Hospital East Indianapolis Indiana,Hospital/Clinic,8051 South Emerson Ave,Indianapolis,Indiana,46237,No,
HSOP101630,Clinton County Medical Center Saint Johns Michigan,Hospital/Clinic,1005 S Us Highway 27,Saint Johns,Michigan,48879,No,
HSOP101631,Upmc Northern Gastroenterology Pittsburgh Pennsylvania,Hospital/Clinic,3285 Babcock Blvd,Pittsburgh,Pennsylvania,15237,No,
HSOP101632,Access Health & Avera Medical Group Family Health Center Chamberlain South Dakota,Hospital/Clinic,"101 S Front St, Suite 1",Chamberlain,South Dakota,57325,No,
HSOP101633,Gateway Gastroenterology Chesterfield Missouri,Hospital/Clinic,121 Saint Lukes Center Dr,Chesterfield,Missouri,63017,No,
HSOP101634,Temple Faculty Practice Plan Inc Berlin New Hampshire,Hospital/Clinic,7 Page Hill Rd,Berlin,New Hampshire,3570,No,
HSOP101635,Memorial Hermann Katy Hospital Katy Texas,Hospital/Clinic,1331 W Grand Parkway N,Katy,Texas,77493,No,
HSOP101636,"Gastrointestinal Specialists, Inc. Richmond Virginia",Hospital/Clinic,5855 Bremo Rd Ste 706,Richmond,Virginia,23226,No,
HSOP101637,Corewell Health Beaumont Troy Hospital Troy Michigan,Hospital/Clinic,4600 Investment Dr,Troy,Michigan,48098,No,
HSOP101638,Catholic Medical Center Bangor Maine,Hospital/Clinic,417 State St Ste 121,Bangor,Maine,4401,No,
HSOP101639,Catholic Medical Center Bedford New Hampshire,Hospital/Clinic,9 Washington Pl Ste 204,Bedford,New Hampshire,3110,No,
HSOP101640,Austin Gastroenterology (North) Austin Texas,Hospital/Clinic,7951 Shoal Creek Blvd Ste 200,Austin,Texas,78757,No,
HSOP101641,Austin Gastroenterology Pa Austin Texas,Hospital/Clinic,1111 W 34th St,Austin,Texas,78705,No,
HSOP101642,St. Joseph's Hospital - North Tampa Florida,Hospital/Clinic,6919 N Dale Mabry Hwy,Tampa,Florida,33614,No,
HSOP101643,Baylor Scott & White Dallas Texas,Hospital/Clinic,3417 Gaston Avenue,Dallas,Texas,75246,No,
HSOP101644,University Gastroenterlogy East Greenwich Rhode Island,Hospital/Clinic,1407 S County Trl,East Greenwich,Rhode Island,2818,No,
HSOP101645,Baptist Health Medical Center-Little Rock Little Rock Arkansas,Hospital/Clinic,409 N University Ave,Little Rock,Arkansas,72205,No,
HSOP101646,Mercy Clinic Neurology Festus Missouri,Hospital/Clinic,1400 Us Highway 61,Festus,Missouri,63028,No,
HSOP101647,UNC REX Healthcare Raleigh North Carolina,Hospital/Clinic,3200 Blue Ridge Rd,Raleigh,North Carolina,27612,No,
HSOP101648,Mercy Health - West Hospital Cincinnati Ohio,Hospital/Clinic,"7502 State Road, Suite 2290",Cincinnati,Ohio,4401,No,
HSOP101649,CHRISTUS Trinity Clinic Marshall Texas,Hospital/Clinic,815 S Washington Ave,Marshall,Texas,75670,No,
HSOP101650,Lovelace Medical Center Albuquerque New Mexico,Hospital/Clinic,7788 Jefferson Ne,Albuquerque,New Mexico,87109,No,
HSOP101651,Baptist Health Little Rock Arkansas,Hospital/Clinic,10901 N Rodney Parham Rd,Little Rock,Arkansas,72212,No,
HSOP101652,Desert Gastroenterology Rancho Mirage California,Hospital/Clinic,35900 Bob Hope Dr,Rancho Mirage,California,92270,No,
HSOP101653,St. John Medical Center Longview Washington,Hospital/Clinic,1615 Delaware St,Longview,Washington,98632,No,
HSOP101654,Arizona Digestive Health Phoenix Arizona,Hospital/Clinic,1444 N. 12th Stree,Phoenix,Arizona,85006,No,
HSOP101655,Banner-University Medical Center Phoenix Scottsdale Arizona,Hospital/Clinic,9767 N 91st St,Scottsdale,Arizona,85258,No,
HSOP101656,Tennova Healthcare Clarksville Tennessee,Hospital/Clinic,280 Warfield Blvd,Clarksville,Tennessee,37043,No,
HSOP101657,Hca Florida Citrus Hospital Crystal River Florida,Hospital/Clinic,6410 W Gulf To Lake Hwy,Crystal River,Florida,34429,No,
HSOP101658,Gastroenterology Group of Rochester Endoscopy Center Rochester New York,Hospital/Clinic,2080 Clinton Avenue South,Rochester,New York,14618,No,
HSOP101659,US Digestive Health Malvern Pennsylvania,Hospital/Clinic,325 Central Ave,Malvern,Pennsylvania,19355,No,
HSOP101660,Orlando Health St Cloud Florida,Hospital/Clinic,1330 Budinger Ave Suite 206,St Cloud,Florida,34769,No,
HSOP101661,MedStar Shah Medical Group at Philip J. Bean Medical Center Hollywood Maryland,Hospital/Clinic,24035 Three Notch Rd,Hollywood,Maryland,20636,No,
HSOP101662,Gastrointestional Specialists Of Georgia Winnsboro South Carolina,Hospital/Clinic,880 W. Moultrie St.,Winnsboro,South Carolina,29180,No,
HSOP101663,Raleigh Medical Group Raleigh North Carolina,Hospital/Clinic,2600 Atlantic Ave,Raleigh,North Carolina,27604,No,
HSOP101664,Uf Health Shands Hospital Gainesville Florida,Hospital/Clinic,1600 Sw Archer Rd,Gainesville,Florida,32610,No,
HSOP101665,Ascension Medical Group St. Vincent - Fishers Gastroenterology Fishers Indiana,Hospital/Clinic,13914 Southeastern Pkwy Ste 308,Fishers,Indiana,46037,No,
HSOP101666,Piedmont Atlanta Hospital Fayetteville Georgia,Hospital/Clinic,1265 Highway 54 W Ste 402,Fayetteville,Georgia,30214,No,
HSOP101667,Tucson Medical Center GI Tucson Arizona,Hospital/Clinic,5301 E Grant Rd,Tucson,Arizona,85712,No,
HSOP101668,Penn Medicine Princeton Medical Center Princeton New Jersey,Hospital/Clinic,419 N Harrison St,Princeton,New Jersey,8540,No,
HSOP101670,George Washington Hospital Washington District of Columbia,Hospital/Clinic,2150 Pennsylvania Ave Nw,Washington,District of Columbia,20037,No,
HSOP101671,Baylor Scott & White Health Flower Mound Texas,Hospital/Clinic,4370 Medical Arts Dr,Flower Mound,Texas,75028,No,
HSOP101672,Kane Misawa And Nguyen Llc South Barrington Illinois,Hospital/Clinic,33 W Higgins Rd,South Barrington,Illinois,60010,No,
HSOP101673,Jackson Purchase Gastroenterology Mayfield Kentucky,Hospital/Clinic,1029 Medical Center Cir,Mayfield,Kentucky,42066,No,
HSOP101674,Boston Medical Center Worcester Massachusetts,Hospital/Clinic,55 Lake Ave N,Worcester,Massachusetts,1655,No,
HSOP101675,OhioHealth Grant Medical Center Columbus Ohio,Hospital/Clinic,99 N Brice Rd,Columbus,Ohio,43213,No,
HSOP101676,Peak Gastroenterology Associates Colorado Springs Colorado,Hospital/Clinic,2920 N Cascade Ave,Colorado Springs,Colorado,80907,No,
HSOP101677,Charleston Gastroentology Ctr Charleston South Carolina,Hospital/Clinic,1962 Charlie Hall Blvd,Charleston,South Carolina,29414,No,
HSOP101678,Washington Health Fremont California,Hospital/Clinic,39225 State St,Fremont,California,94538,No,
HSOP101679,Atrium Health Wake Forest Baptist Medical Center Winston Salem North Carolina,Hospital/Clinic,1 Medical Center Blvd Section On Gastroenterology,Winston Salem,North Carolina,27157,No,
HSOP101680,Villas At Hesperia Hesperia California,Hospital/Clinic,8810 C Avenue,Hesperia,California,92345,No,
HSOP101681,NCH Healthcare System Naples Florida,Hospital/Clinic,1285 Creekside Blvd E Unit 102,Naples,Florida,34109,No,
HSOP101682,Presbyterian Hospital Albuqurque New Mexico,Hospital/Clinic,1100 Central Ave,Albuqurque,New Mexico,87106,No,
HSOP101683,ThedaCare Medical Center Shawano Wisconsin,Hospital/Clinic,100 County Road B,Shawano,Wisconsin,54166,No,
HSOP101684,Methodist Mansfield Medical Center Mansfield Texas,Hospital/Clinic,3150 E. Broad St,Mansfield,Texas,76063,No,
HSOP101685,Henry Mayo Newhall Hospital Valencia California,Hospital/Clinic,25775 Mcbean Pkwy Ste 214,Valencia,California,91355,No,
HSOP101686,Northside Hospital Marietta Georgia,Hospital/Clinic,488 Kennesaw Ave Nw,Marietta,Georgia,30060,No,
HSOP101687,Washington Hospital-Fremont Fremont California,Hospital/Clinic,2557 Mowry Ave,Fremont,California,94538,No,
HSOP101688,Duke Raleigh Hospital La Jolla California,Hospital/Clinic,9500 Gilman Dr,La Jolla,California,92093,No,
HSOP101689,Penn Presbyterian Medical Center Limerick Pennsylvania,Hospital/Clinic,420 W Linfield Trappe Rd,Limerick,Pennsylvania,19468,No,
HSOP101690,Oregon Clinic Portland Oregon,Hospital/Clinic,1111 Ne 99th Ave,Portland,Oregon,97220,No,
HSOP101692,Essentia Health St. Mary's Medical Center Saint Paul Minnesota,Hospital/Clinic,401 Phalen Blvd # Ms 41104a,Saint Paul,Minnesota,55130,No,
HSOP101693,El Camino Real Care Center Burlingame California,Hospital/Clinic,1720 El Camino Real,Burlingame,California,94010,No,
HSOP101694,St. Mary Medical Center Langhorne Pennsylvania,Hospital/Clinic,1203 Langhorne Newtown Rd,Langhorne,Pennsylvania,19047,No,
HSOP101695,Ascension St. Vincent Kokomo Heart Care Kokomo Indiana,Hospital/Clinic,2000 W Boulevard,Kokomo,Indiana,46902,No,
HSOP101696,Parkland Medical Center Nashua New Hampshire,Hospital/Clinic,8 Prospect St,Nashua,New Hampshire,3060,No,
HSOP101698,Logan Health-Kalispell Kalispell Montana,Hospital/Clinic,320 Sunnyview Ln,Kalispell,Montana,59901,No,
HSOP101699,MetroWest Medical Center Framingham Massachusetts,Hospital/Clinic,855 Worcester Rd,Framingham,Massachusetts,1701,No,
HSOP101700,Community Hospital-Munster Munster Indiana,Hospital/Clinic,9030 Columbia Ave Ste B,Munster,Indiana,46321,No,
HSOP101701,Advocate Good Samaritan Hospital Downers Grove Illinois,Hospital/Clinic,3825 Highland Ave,Downers Grove,Illinois,60515,No,
HSOP101702,St. Joseph's/Candler Hospital Savannah Georgia,Hospital/Clinic,519 Stephenson Ave,Savannah,Georgia,31405,No,
HSOP101703,Southwest Gastroenterology Eureka California,Hospital/Clinic,2321 Harrison Ave Ste S,Eureka,California,95501,No,
HSOP101704,Carilion Clinic Gastroenterology Roanoke Virginia,Hospital/Clinic,3 Riverside Cir,Roanoke,Virginia,24016,No,
HSOP101705,Advocate Lutheran General Hospital Park Ridge Illinois,Hospital/Clinic,711 W Devon,Park Ridge,Illinois,60068,No,
HSOP101706,Trinity Health Livingston Hospital Brighton Michigan,Hospital/Clinic,2305 Genoa Business Park Dr,Brighton,Michigan,48114,No,
HSOP101707,Henry Ford Wyandotte Hospital Wyandotte Michigan,Hospital/Clinic,2333 Biddle Ave,Wyandotte,Michigan,48192,No,
HSOP101708,Atrium Health Carolinas Medical Center Monroe North Carolina,Hospital/Clinic,"1663 Campus Park Drive, Suite D",Monroe,North Carolina,28212,No,
HSOP101709,Sunrise Ambulatory Surgical Center Lakeside Arizona,Hospital/Clinic,5658 White Mountain Blvd,Lakeside,Arizona,85929,No,
HSOP101710,Columbia Gastroenterology Associates Columbia South Carolina,Hospital/Clinic,2739 Laurel St,Columbia,South Carolina,29204,No,
HSOP101711,Detroit Medical Center  Southfield Michigan,Hospital/Clinic,23077 Greenfield Rd,Southfield,Michigan,48075,No,
HSOP101712,HCA Florida Englewood Hospital Englewood Florida,Hospital/Clinic,2061 Englewood Rd,Englewood,Florida,34223,No,
HSOP101713,HCA HealthONE Aurora Aurora Colorado,Hospital/Clinic,1300 S Potomac St Ste 104,Aurora,Colorado,80012,No,
HSOP101714,Highland Community Hospital Slidell Louisiana,Hospital/Clinic,58515 Pearl Acres Rd,Slidell,Louisiana,70461,No,
HSOP101715,Lehigh Valley Hospital Allentown Pennsylvania,Hospital/Clinic,1501 N Cedar Crest Blvd,Allentown,Pennsylvania,18104,No,
HSOP101716,Baptist Health Medical Group General Surgery Louisville Kentucky,Hospital/Clinic,3900 Kresge Way,Louisville,Kentucky,40207,No,
HSOP101717,Thomas Jefferson University Hospital Philadelphia Pennsylvania,Hospital/Clinic,132 S 10th St,Philadelphia,Pennsylvania,19107,No,
HSOP101718,Sri Gastroenterology Pc Garden City New York,Hospital/Clinic,901 Stewart Ave,Garden City,New York,11530,No,
HSOP101719,Bon Secours Community Hospital West Nyack New York,Hospital/Clinic,2 Centerock Rd,West Nyack,New York,10994,No,
HSOP101720,SOF Health Saginaw Michigan,Hospital/Clinic,912 S Washington Ave,Saginaw,Michigan,48601,No,
HSOP101721,US Digestive Health Bala Cynwyd Pennsylvania,Hospital/Clinic,10 Presidential Blvd,Bala Cynwyd,Pennsylvania,19004,No,
HSOP101722,Internal Medicine Clinic Meridian Mississippi,Hospital/Clinic,1600 22nd Ave,Meridian,Mississippi,39301,No,
HSOP101723,Huron Regional Medical Center Huron South Dakota,Hospital/Clinic,118 3rd St Se,Huron,South Dakota,57350,No,
HSOP101724,Silicon Valley Medical Development Llc El Dorado Arkansas,Hospital/Clinic,620 W Grove St Ste 201,El Dorado,Arkansas,71730,No,
HSOP101725,Aultman Orrville Hospital Wooster Ohio,Hospital/Clinic,128 E Milltown Rd,Wooster,Ohio,44691,No,
HSOP101726,Fayetteville Gastroenterology Fayetteville North Carolina,Hospital/Clinic,2041 Valleygate Dr,Fayetteville,North Carolina,28304,No,
HSOP101727,Cape Regional Medical Center Cape May Court House New Jersey,Hospital/Clinic,217 N Main St,Cape May Court House,New Jersey,8210,No,
HSOP101728,Tristar Medical Group Smyrna Tennessee,Hospital/Clinic,300 Stonecrest Blvd,Smyrna,Tennessee,37167,No,
HSOP101729,Naugatuck Valley Gastroenterology Consultants Prospect Connecticut,Hospital/Clinic,166 Waterbury Rd Ste 104,Prospect,Connecticut,6712,No,
HSOP101730,Endeavor Health NorthShore Hospitals Chicago Illinois,Hospital/Clinic,5145 N California Ave,Chicago,Illinois,60625,No,
HSOP101731,Hackensack University Medical Center at Hackensack Meridian Health Emerson New Jersey,Hospital/Clinic,466 Old Hook Rd,Emerson,New Jersey,7630,No,
HSOP101732,Lowham Surgery & Endoscopy Pc Lander Wyoming,Hospital/Clinic,195 Capitol St,Lander,Wyoming,82520,No,
HSOP101733,Baycare Medical Group Plant City Florida,Hospital/Clinic,1601 W Timberlane Dr,Plant City,Florida,33566,No,
HSOP101734,Physicians Regional - Pine Ridge Naples Florida,Hospital/Clinic,6101 Pine Ridge Rd,Naples,Florida,34119,No,
HSOP101735,Mclaren Health Port Huron Michigan,Hospital/Clinic,1522 Pine Grove Ave,Port Huron,Michigan,48060,No,
HSOP101736,MultiCare Olympia Family & Internal Medicine Olympia Washington,Hospital/Clinic,3920 Capital Mall Dr,Olympia,Washington,98502,No,
HSOP101737,Washington Gastroebterology Centralia Washington,Hospital/Clinic,1707 Cooks Hill Rd,Centralia,Washington,98531,No,
HSOP101738,Trinity Health Prime Healthcare Pc Avon Connecticut,Hospital/Clinic,44 Dale Rd,Avon,Connecticut,6001,No,
HSOP101739,Kootenai Health Specialists Post Falls Idaho,Hospital/Clinic,750 N Syringa St Ste 103,Post Falls,Idaho,83854,No,
HSOP101740,Northwest Specialty Hospital Post Falls Idaho,Hospital/Clinic,750 N Syringa St,Post Falls,Idaho,83854,No,
HSOP101741,UW Health University Hospital Madison Wisconsin,Hospital/Clinic,750 University Row,Madison,Wisconsin,53705,No,
HSOP101742,Parrish Medical Center Titusville Florida,Hospital/Clinic,407 S Washington Ave Ste 1,Titusville,Florida,32796,No,
HSOP101743,CHI Health Good Samaritan Kearney Nebraska,Hospital/Clinic,3219 Central Ave,Kearney,Nebraska,68847,No,
HSOP101744,Gastro Health - New Smyrna New Smyrna Beach Florida,Hospital/Clinic,1722 State Road 44,New Smyrna Beach,Florida,32168,No,
HSOP101745,SSM Health Dean Medical Portage Wisconsin,Hospital/Clinic,2825 Hunters Trl,Portage,Wisconsin,53901,No,
HSOP101746,Mulvane Family Medcenter Mulvane Kansas,Hospital/Clinic,1004 Se Louis Dr,Mulvane,Kansas,67110,No,
HSOP101747,Ascension Saint Thomas Hospital Skowhegan Maine,Hospital/Clinic,46 Fairview Ave Ste 221,Skowhegan,Maine,4976,No,
HSOP101748,San Antonio Gastroenterology San Antonio Texas,Hospital/Clinic,520 E Euclid Ave,San Antonio,Texas,78212,No,
HSOP101749,Ozarks Medical Center Surgical Specialist Clinic West Plains Missouri,Hospital/Clinic,2600 Independence Sq,West Plains,Missouri,65775,No,
HSOP101750,Medical City Alliance Fort Worth Texas,Hospital/Clinic,9509 N Beach St,Fort Worth,Texas,76244,No,
HSOP101751,AHMC Seton Medical Center Daly City California,Hospital/Clinic,1900 Sullivan Ave,Daly City,California,94015,No,
HSOP101752,Emory University Hospital Midtown Atlanta Georgia,Hospital/Clinic,615 Michael St Ne,Atlanta,Georgia,30322,No,
HSOP101753,Ascension Seton Medical Center Austin Austin Texas,Hospital/Clinic,7951 Shoal Creek Blvd Ste 200,Austin,Texas,78757,No,
HSOP101755,Aurora Health Center Sheboygan Wisconsin,Hospital/Clinic,2414 Kohler Memorial Dr,Sheboygan,Wisconsin,53081,No,
HSOP101756,Duke Health Heritage Raleigh North Carolina,Hospital/Clinic,2920 Highwoods Blvd,Raleigh,North Carolina,27604,No,
HSOP101757,Lexington Clinic South Broadway Lexington Kentucky,Hospital/Clinic,1225 S.Broadway,Lexington,Kentucky,40504,No,
HSOP101758,Hannibal Clinic Hannibal Missouri,Hospital/Clinic,100 Medical Dr,Hannibal,Missouri,63401,No,
HSOP101759,Digestive Health Specialists Winston Salem North Carolina,Hospital/Clinic,"195 Kimel Park Dr, Suite 200",Winston Salem,North Carolina,27103,No,
HSOP101760,St. Luke's Health The Woodlands Texas,Hospital/Clinic,3115 College Park Dr,The Woodlands,Texas,77384,No,
HSOP101761,Encino Specialty Care Encino California,Hospital/Clinic,15503 Ventura Blvd Ste 170,Encino,California,91436,No,
HSOP101762,Oak Tree Surgical Center Llc Port Jefferson New York,Hospital/Clinic,620 Belle Terre Rd,Port Jefferson,New York,11777,No,
HSOP101763,Guthrie Robert Packer Hospital Sayre Pennsylvania,Hospital/Clinic,1 Guthrie Sq,Sayre,Pennsylvania,18840,No,
HSOP101764,Dignity Health Los Angeles California,Hospital/Clinic,1127 Wilshire Blvd Ste 909,Los Angeles,California,90017,No,
HSOP101765,Contra Costa Regional Medical Center Martinez California,Hospital/Clinic,595 Center Ave,Martinez,California,94553,No,
HSOP101766,ProHealth Care Moreland Surgery Center Waukesha Wisconsin,Hospital/Clinic,1111 Delafield St,Waukesha,Wisconsin,53188,No,
HSOP101767,Capital Region Gastroenterology of Community Care Physicians Latham New York,Hospital/Clinic,6 Wellness Way Ste G03,Latham,New York,12110,No,
HSOP101768,St. Peter's Health Partners Troy New York,Hospital/Clinic,1444 Massachusetts Ave,Troy,New York,12180,No,
HSOP101769,Raymond G. Murphy VA Medical Center Albuquerque New Mexico,Hospital/Clinic,933 Bradbury Dr Se,Albuquerque,New Mexico,87106,No,
